subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time
3,3,18,4,SH,G,1.0,G_1,,1,1,0,1,1,0,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.6,0.6,0.3,0.6,639.6999999992549,450.6000000014901,,,,,,,,,,450.6000000014901,,,
3,3,19,4,SH,G,1.0,G_1,,1,1,0,2,2,0,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.6666666666666666,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.6,0.6,0.3,0.6,415.69999999925494,435.79999999701977,,,,,,,,,,435.79999999701977,,,
3,3,20,4,SH,G,1.0,G_1,,2,2,0,3,2,0,2,0,0,0,0.6666666666666666,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.6,0.6,0.3,0.6,424.8999999985099,767.3999999985099,,,,,,,,,,767.3999999985099,,,
3,3,21,4,SH,M,1.0,M_1,,3,2,0,4,2,1,3,0,0,0,1.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,384.9000000022352,586.0,,,,,,,,,,586.0,,,
3,3,22,4,SH,M,1.0,M_1,,4,2,1,4,2,1,3,0,1,0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,361.3999999985099,581.9000000022352,,,,,,,,,,581.9000000022352,,,
3,3,23,4,SH,M,0.0,M_1,,4,2,1,5,2,2,3,0,1,0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.6666666666666666,,,1.0,0.0,0.0,,,0.0,0.0,1.0,0.6,0.6,0.3,0.6,365.3999999985099,762.8000000007451,,,,,,,,,,762.8000000007451,,,
3,3,24,4,SH,M,1.0,M_1,,5,2,2,5,2,2,3,0,2,0,1.0,0.6666666666666666,,,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.6666666666666666,,,1.0,0.0,0.0,,,0.0,0.0,1.0,0.6,0.6,0.3,0.6,356.6000000014901,475.70000000298023,,,,,,,,,,475.70000000298023,,,
3,3,25,4,SH,M,0.0,M_1,,5,2,2,6,2,2,3,0,2,0,1.0,0.6666666666666666,,,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,,,1.0,0.0,0.0,,,0.0,0.0,1.0,0.6,0.6,0.3,0.6,352.4000000022352,702.4000000022352,,,,,,,,,,702.4000000022352,,,
3,3,26,4,SH,M,1.0,M_1,,0,0,0,1,0,1,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,410.1000000014901,607.5,,,,,,,,,,607.5,,,
3,3,27,4,SH,M,0.0,M_1,,1,0,1,1,0,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,381.5999999977648,926.6999999992549,,,,,,,,,,926.6999999992549,,,
3,3,28,4,BR,G,0.0,G_1,,1,0,1,1,0,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,507.0,875.3999999985099,,,,,,,,,,875.3999999985099,,,
3,3,29,4,BR,G,0.0,G_1,,1,0,1,2,1,1,0,0,1,0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,430.6000000014901,794.3999999985099,,,,,,,,,,794.3999999985099,,,
3,3,30,4,SH,M,0.0,M_1,,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,402.30000000074506,444.6000000014901,,,,,,,,,,444.6000000014901,,,
3,3,31,4,SH,M,1.0,M_1,,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,358.0999999977648,462.20000000298023,,,,,,,,,,462.20000000298023,,,
3,3,32,4,SH,G,1.0,G_1,,2,1,1,3,2,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,520.5,706.4000000022352,,,,,,,,,,706.4000000022352,,,
3,3,33,4,SH,G,0.0,G_1,,3,2,1,3,2,1,2,0,1,0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,757.2999999970198,638.6999999992549,,,,,,,,,,638.6999999992549,,,
3,3,34,4,SH,G,1.0,G_1,,3,2,1,4,2,1,2,0,1,0,0.6666666666666666,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,396.5,746.8000000007451,,,,,,,,,,746.8000000007451,,,
3,3,35,4,BR,S,1.0,S_1,,4,2,1,4,2,1,3,0,1,0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,0.6,0.6,0.3,0.6,393.6000000014901,449.0,,,,,,,,,,449.0,,,
3,4,0,2,BR,C,1.0,C_1,,4,2,1,4,3,2,3,0,1,0,1.0,0.3333333333333333,,,1.0,0.0,0.0,,,0.0,0.0,0.5,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,798.7999999970198,704.6999999992549,,,,,,,,,,704.6999999992549,,,
3,4,1,2,BR,S,1.0,S_1,,4,3,2,4,4,3,3,0,1,1,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,447.5999999977648,504.69999999925494,,,,,,,,,,504.69999999925494,,,
3,4,2,2,BR,S,1.0,S_1,,4,4,3,4,5,3,3,1,1,1,1.0,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,354.5,962.6000000014901,,,,,,,,,,962.6000000014901,,,
3,4,3,2,BR,S,1.0,S_1,,4,5,3,4,6,3,3,2,1,1,1.0,0.3333333333333333,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,384.19999999925494,890.5999999977648,,,,,,,,,,890.5999999977648,,,
3,4,4,2,BR,S,1.0,S_1,,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.1,0.8,0.8,0.8,604.3999999985099,899.6000000014901,,,,,,,,,,899.6000000014901,,,
3,4,5,2,SH,G,1.0,G_1,,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.1,0.8,0.8,0.8,382.69999999925494,559.1000000014901,,,,,,,,,,559.1000000014901,,,
3,4,6,2,SH,G,1.0,G_1,,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.1,0.8,0.8,0.8,417.5,1149.6000000014901,,,,,,,,,,1149.6000000014901,,,
3,4,7,2,BR,G,1.0,G_1,,2,1,1,2,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.1,0.8,0.8,0.8,528.9000000022352,469.0999999977648,,,,,,,,,,469.0999999977648,,,
3,4,8,2,BR,S,1.0,S_1,,2,1,1,2,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.1,0.8,0.8,0.8,492.8999999985099,646.0,,,,,,,,,,646.0,,,
3,4,9,2,BR,S,1.0,S_1,,2,2,2,2,3,2,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.5,0.1,0.8,0.8,0.8,347.4000000022352,846.8000000007451,,,,,,,,,,846.8000000007451,,,
3,4,10,2,HO,C,1.0,C_1,,2,3,2,2,4,3,1,2,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,339.0,667.5,,,,,,,,,,667.5,,,
3,4,11,2,SH,M,1.0,M_1,,2,4,3,3,4,4,1,2,1,1,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.1,0.8,0.8,0.8,425.8999999985099,376.0,,,,,,,,,,376.0,,,
3,4,12,2,BR,S,0.0,S_1,,3,4,4,3,5,4,1,2,2,1,0.3333333333333333,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,0.3333333333333333,1.0,0.1,0.8,0.8,0.8,387.19999999925494,1119.3999999985099,,,,,,,,,,1119.3999999985099,,,
3,4,13,2,HO,C,1.0,C_1,,3,5,4,3,5,5,1,3,2,1,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,0.6666666666666666,1.0,0.1,0.8,0.8,0.8,358.0,785.1000000014901,,,,,,,,,,785.1000000014901,,,
3,4,14,2,HO,C,0.0,C_1,,3,5,5,3,5,5,1,3,2,2,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,0.6666666666666666,1.0,0.1,0.8,0.8,0.8,538.8999999985099,678.8000000007451,,,,,,,,,,678.8000000007451,,,
3,4,15,2,HO,C,1.0,C_1,,3,5,5,3,5,6,1,3,2,2,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,,,0.5,1.0,1.0,,,1.0,1.0,1.0,0.1,0.8,0.8,0.8,579.0,776.0999999977648,,,,,,,,,,776.0999999977648,,,
3,4,16,2,HO,C,0.0,C_1,,1,3,1,1,3,1,1,2,0,0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.1,0.8,0.8,0.8,439.80000000074506,406.4000000022352,,,,,,,,,,406.4000000022352,,,
3,4,17,2,HO,C,1.0,C_1,,1,3,1,1,4,2,1,2,0,0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.1,0.8,0.8,0.8,376.5,1029.0,,,,,,,,,,1029.0,,,
3,4,18,2,HO,C,1.0,C_1,,1,4,2,1,4,3,1,2,0,1,0.3333333333333333,0.0,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,1.0,,,1.0,0.6666666666666666,0.0,0.1,0.8,0.8,0.8,408.79999999701977,1534.699999999255,,,,,,,,,,1534.699999999255,,,
3,4,19,2,HO,C,1.0,C_1,,1,4,3,1,4,4,1,2,0,2,0.3333333333333333,0.0,,,0.5,0.6666666666666666,1.0,,,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.0,0.1,0.8,0.8,0.8,383.0,1053.3999999985099,,,,,,,,,,1053.3999999985099,,,
3,4,20,2,HO,M,1.0,M_1,,1,4,4,2,4,5,1,2,0,3,0.3333333333333333,0.0,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.1,0.8,0.8,0.8,378.5,912.6999999992549,,,,,,,,,,912.6999999992549,,,
3,4,21,2,HO,M,1.0,M_1,,2,4,5,3,4,6,1,2,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,,1.0,1.0,1.0,0.1,0.8,0.8,0.8,449.8999999985099,842.3000000007451,,,,,,,,,,842.3000000007451,,,
3,4,22,2,HO,M,1.0,M_1,,1,2,1,1,2,1,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.1,0.8,0.8,0.8,390.1000000014901,1398.6000000014901,,,,,,,,,,1398.6000000014901,,,
3,4,23,2,HO,M,1.0,M_1,,1,2,1,2,2,2,1,1,0,0,0.3333333333333333,0.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.1,0.8,0.8,0.8,440.9000000022352,982.5,,,,,,,,,,982.5,,,
3,4,24,2,HO,C,1.0,C_1,,2,2,2,2,3,3,1,1,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,327.5,2435.099999997765,,,,,,,,,,2435.099999997765,,,
3,4,25,2,HO,C,1.0,C_1,,2,3,3,2,3,3,1,1,1,1,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.1,0.8,0.8,0.8,680.9000000022352,513.6000000014901,,,,,,,,,,513.6000000014901,,,
3,4,26,2,HO,C,1.0,C_1,,2,3,3,2,3,4,1,1,1,1,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.5,0.1,0.8,0.8,0.8,400.1000000014901,511.79999999701977,,,,,,,,,,511.79999999701977,,,
3,4,27,2,HO,C,1.0,C_1,,2,3,4,2,3,5,1,1,1,2,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.1,0.8,0.8,0.8,595.4000000022352,425.0999999977648,,,,,,,,,,425.0999999977648,,,
3,4,28,2,HO,M,0.0,M_1,,2,3,5,3,3,6,1,1,1,3,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.1,0.8,0.8,0.8,460.0999999977648,398.5999999977648,,,,,,,,,,398.5999999977648,,,
3,4,29,2,HO,M,1.0,M_1,,1,1,0,2,1,1,1,0,0,0,0.3333333333333333,0.0,,,0.5,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.1,0.8,0.8,0.8,393.4000000022352,787.2999999970198,,,,,,,,,,787.2999999970198,,,
3,4,30,2,HO,M,1.0,M_1,,2,1,1,3,1,2,1,0,1,0,0.3333333333333333,0.3333333333333333,,,0.5,0.0,0.0,,,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,,,0.5,0.0,0.0,,,0.0,0.0,1.0,0.1,0.8,0.8,0.8,672.6000000014901,590.0,,,,,,,,,,590.0,,,
3,4,31,2,SH,M,1.0,M_1,,3,1,2,4,1,2,1,0,2,0,0.3333333333333333,0.6666666666666666,,,0.5,0.0,0.0,,,0.0,0.0,1.0,0.3333333333333333,1.0,,,0.5,0.0,0.0,,,0.0,0.0,1.0,0.1,0.8,0.8,0.8,462.8999999985099,383.6000000014901,,,,,,,,,,383.6000000014901,,,
3,4,32,2,HO,S,1.0,S_1,,4,1,2,4,2,3,1,0,3,0,0.3333333333333333,1.0,,,0.5,0.0,0.0,,,0.0,0.0,1.0,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,1.0,0.1,0.8,0.8,0.8,365.4000000022352,1222.5,,,,,,,,,,1222.5,,,
3,4,33,2,HO,C,1.0,C_1,,4,2,3,4,3,4,1,1,3,0,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.0,,,1.0,0.0,1.0,0.3333333333333333,1.0,,,0.5,0.3333333333333333,1.0,,,1.0,0.3333333333333333,1.0,0.1,0.8,0.8,0.8,530.2000000029802,577.6999999992549,,,,,,,,,,577.6999999992549,,,
3,4,34,2,HO,C,1.0,C_1,,4,3,4,4,3,5,1,1,3,1,0.3333333333333333,1.0,,,0.5,0.3333333333333333,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.5,0.3333333333333333,1.0,,,1.0,0.6666666666666666,1.0,0.1,0.8,0.8,0.8,405.0,684.8999999985099,,,,,,,,,,684.8999999985099,,,
3,4,35,2,HO,C,0.0,C_1,,4,3,5,4,3,6,1,1,3,2,0.3333333333333333,1.0,,,0.5,0.3333333333333333,1.0,,,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,,,0.5,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.1,0.8,0.8,0.8,409.9000000022352,854.5,,,,,,,,,,854.5,,,
3,5,0,4,SH,G,1.0,G_1,,2,3,4,3,4,4,0,2,2,1,0.0,0.6666666666666666,,,0.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,443.1000000014901,406.6000000014901,,,,,,,,,,406.6000000014901,,,
3,5,1,4,SH,G,1.0,G_1,,3,4,4,4,5,4,1,2,2,1,0.3333333333333333,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,916.7000000029802,835.1999999992549,,,,,,,,,,835.1999999992549,,,
3,5,2,4,HO,C,0.0,C_1,,4,5,4,4,5,4,2,2,2,1,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,467.6000000014901,523.5,,,,,,,,,,523.5,,,
3,5,3,4,SH,G,1.0,G_1,,4,5,4,4,5,4,2,2,2,1,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,497.0999999977648,792.1999999992549,,,,,,,,,,792.1999999992549,,,
3,5,4,4,SH,G,0.0,G_1,,4,5,4,4,5,4,2,2,2,1,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,755.6000000014901,528.3000000007451,,,,,,,,,,528.3000000007451,,,
3,5,5,4,SH,G,1.0,G_1,,4,5,4,4,5,4,2,2,2,1,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,1321.7999999970198,962.5999999977648,,,,,,,,,,962.5999999977648,,,
3,5,6,4,SH,G,0.0,G_1,,4,5,4,5,5,4,2,2,2,1,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,1118.0,1019.6000000014901,,,,,,,,,,1019.6000000014901,,,
3,5,7,4,SH,M,1.0,M_1,,5,5,4,5,5,4,3,2,2,1,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,0.6,0.6,0.3,0.6,448.69999999925494,547.0,,,,,,,,,,547.0,,,
3,5,8,4,HO,C,0.0,C_1,,5,5,4,5,5,5,3,2,2,1,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.6666666666666666,1.0,0.6,0.6,0.3,0.6,501.3999999985099,1005.3999999985099,,,,,,,,,,1005.3999999985099,,,
3,5,9,4,HO,C,1.0,C_1,,5,5,5,5,5,6,3,2,2,2,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,1.0,1.0,1.0,0.6,0.6,0.3,0.6,521.8999999985099,695.3999999985099,,,,,,,,,,695.3999999985099,,,
3,5,10,4,HO,C,1.0,C_1,,3,3,1,3,3,1,3,1,0,0,1.0,0.0,,,1.0,0.3333333333333333,0.0,,,1.0,0.0,0.0,1.0,0.0,,,1.0,0.3333333333333333,0.0,,,1.0,0.0,0.0,0.6,0.6,0.3,0.6,452.8999999985099,757.8999999985099,,,,,,,,,,757.8999999985099,,,
3,5,11,4,BR,C,0.0,C_1,,3,3,1,3,4,2,3,1,0,0,1.0,0.0,,,1.0,0.3333333333333333,0.0,,,1.0,0.0,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.6,0.6,0.3,0.6,1412.5,1114.3999999985099,,,,,,,,,,1114.3999999985099,,,
3,5,12,4,SH,M,0.0,M_1,,3,4,2,3,4,2,3,1,0,1,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.6,0.6,0.3,0.6,813.8999999985099,395.8999999985099,,,,,,,,,,395.8999999985099,,,
3,5,13,4,BR,S,0.0,S_1,,3,4,2,3,4,2,3,1,0,1,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,0.6,0.6,0.3,0.6,416.30000000074506,352.4000000022352,,,,,,,,,,352.4000000022352,,,
3,5,14,4,HO,C,1.0,C_1,,3,4,2,3,4,3,3,1,0,1,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.6,0.6,0.3,0.6,413.80000000074506,388.3999999985099,,,,,,,,,,388.3999999985099,,,
3,5,15,4,HO,C,0.0,C_1,,3,4,3,3,4,3,3,1,0,2,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.6,0.6,0.3,0.6,386.4000000022352,362.6000000014901,,,,,,,,,,362.6000000014901,,,
3,5,16,4,HO,C,1.0,C_1,,3,4,3,3,4,3,3,1,0,2,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.6,0.6,0.3,0.6,382.69999999925494,532.0,,,,,,,,,,532.0,,,
3,5,17,4,HO,C,0.0,C_1,,3,4,3,3,4,3,3,1,0,2,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,1.0,0.0,,,1.0,0.3333333333333333,1.0,,,1.0,0.6666666666666666,0.0,0.6,0.6,0.3,0.6,498.19999999925494,1050.699999999255,,,,,,,,,,1050.699999999255,,,
